latitude,longitude,datetime,filename,object_name,object_quantity,,time,,
29.64819444,-82.34100278,2023-02-01T12:09:02.0,000083.01.JPG,Tree,8,,12:09 PM,,44958.50627
29.64819444,-82.34100278,2023-02-01T12:09:02.0,000083.01.JPG,Plant,1,,12:09 PM,,44958.50627
29.64819444,-82.34100278,2023-02-01T12:08:59.0,000082.01.JPG,Tree,8,,12:08 PM,,44958.50624
29.64819444,-82.34100278,2023-02-01T12:08:59.0,000082.01.JPG,Plant,1,,12:08 PM,,44958.50624
29.64819444,-82.34100278,2023-02-01T12:08:56.0,000081.01.JPG,Tree,7,,12:08 PM,,44958.5062
29.64819444,-82.34100278,2023-02-01T12:08:56.0,000081.01.JPG,Plant,1,,12:08 PM,,44958.5062
29.64819444,-82.34100278,2023-02-01T12:08:53.0,000080.01.JPG,Tree,8,,12:08 PM,,44958.50617
29.64819444,-82.34100278,2023-02-01T12:08:53.0,000080.01.JPG,Plant,1,,12:08 PM,,44958.50617
29.64819444,-82.34100278,2023-02-01T12:08:50.0,000079.01.JPG,Tree,7,,12:08 PM,,44958.50613
29.64819444,-82.34100278,2023-02-01T12:08:50.0,000079.01.JPG,Plant,1,,12:08 PM,,44958.50613
29.64819444,-82.34100278,2023-02-01T12:08:47.0,000078.01.JPG,Tree,9,,12:08 PM,,44958.5061
29.64819444,-82.34100278,2023-02-01T12:08:44.0,000077.01.JPG,Tree,9,,12:08 PM,,44958.50606
29.64819444,-82.34100278,2023-02-01T12:08:41.0,000076.01.JPG,Tree,8,,12:08 PM,,44958.50603
29.64819444,-82.34100278,2023-02-01T12:08:38.0,000075.01.JPG,Tree,10,,12:08 PM,,44958.506
29.64819444,-82.34100278,2023-02-01T12:08:35.0,000074.01.JPG,Tree,9,,12:08 PM,,44958.50596
29.64819444,-82.34100278,2023-02-01T12:08:35.0,000074.01.JPG,Plant,1,,12:08 PM,,44958.50596
29.64819444,-82.34100278,2023-02-01T12:08:32.0,000073.01.JPG,Tree,8,,12:08 PM,,44958.50593
29.64819444,-82.34100278,2023-02-01T12:08:32.0,000073.01.JPG,Plant,1,,12:08 PM,,44958.50593
29.64819444,-82.34100278,2023-02-01T12:08:29.0,000072.01.JPG,Tree,8,,12:08 PM,,44958.50589
29.64819444,-82.34100278,2023-02-01T12:08:29.0,000072.01.JPG,Plant,1,,12:08 PM,,44958.50589
29.64819444,-82.34100278,2023-02-01T12:08:26.0,000071.01.JPG,Tree,8,,12:08 PM,,44958.50586
29.64819444,-82.34100278,2023-02-01T12:08:26.0,000071.01.JPG,Plant,1,,12:08 PM,,44958.50586
29.64819444,-82.34100278,2023-02-01T12:08:23.0,000070.01.JPG,Tree,9,,12:08 PM,,44958.50582
29.64819444,-82.34100278,2023-02-01T12:08:23.0,000070.01.JPG,Plant,1,,12:08 PM,,44958.50582
29.64819444,-82.34100278,2023-02-01T12:08:19.0,000069.01.JPG,Tree,9,,12:08 PM,,44958.50578
29.64819444,-82.34100278,2023-02-01T12:08:19.0,000069.01.JPG,Plant,1,,12:08 PM,,44958.50578
29.64819444,-82.34100278,2023-02-01T12:08:16.0,000068.01.JPG,Tree,11,,12:08 PM,,44958.50574
29.64819444,-82.34100278,2023-02-01T12:08:16.0,000068.01.JPG,Plant,1,,12:08 PM,,44958.50574
29.64819444,-82.34100278,2023-02-01T12:08:13.0,000067.01.JPG,Tree,9,,12:08 PM,,44958.50571
29.64819444,-82.34100278,2023-02-01T12:08:13.0,000067.01.JPG,Plant,1,,12:08 PM,,44958.50571
29.64819444,-82.34100278,2023-02-01T12:08:10.0,000066.01.JPG,Person,1,,12:08 PM,,44958.50567
29.64819444,-82.34100278,2023-02-01T12:08:10.0,000066.01.JPG,Tree,10,,12:08 PM,,44958.50567
29.64819444,-82.34100278,2023-02-01T12:08:10.0,000066.01.JPG,Plant,1,,12:08 PM,,44958.50567
29.64819444,-82.34100278,2023-02-01T12:08:07.0,000065.01.JPG,Tree,11,,12:08 PM,,44958.50564
29.64819444,-82.34100278,2023-02-01T12:08:07.0,000065.01.JPG,Plant,1,,12:08 PM,,44958.50564
29.64819444,-82.34100278,2023-02-01T12:08:04.0,000064.01.JPG,Tree,9,,12:08 PM,,44958.5056
29.64819444,-82.34100278,2023-02-01T12:08:04.0,000064.01.JPG,Person,1,,12:08 PM,,44958.5056
29.64819444,-82.34100278,2023-02-01T12:08:04.0,000064.01.JPG,Plant,1,,12:08 PM,,44958.5056
29.64819444,-82.34100278,2023-02-01T12:08:01.0,000063.01.JPG,Tree,9,,12:08 PM,,44958.50557
29.64819444,-82.34100278,2023-02-01T12:08:01.0,000063.01.JPG,Person,1,,12:08 PM,,44958.50557
29.64819444,-82.34100278,2023-02-01T12:07:58.0,000062.01.JPG,Tree,8,,12:07 PM,,44958.50553
29.64819444,-82.34100278,2023-02-01T12:07:58.0,000062.01.JPG,Plant,1,,12:07 PM,,44958.50553
